record_id,snapshot_date,segment,source_id,list_position,irc_status_prefixes,display_nickname,raw_line,privacy_classification,civil_identity_linked,sensitive_data_included,normalized_duplicate_count
cb_20021128_1013,2002-11-28,female,canalbarra_cadastros_20021128_female,63,,Amandita-RJ,Amandita-RJ,historical_public_nickname,false,false,1
cb_20021128_1014,2002-11-28,female,canalbarra_cadastros_20021128_female,64,,Amiga_Barra_17,Amiga_Barra_17,historical_public_nickname,false,false,1
cb_20021128_1015,2002-11-28,female,canalbarra_cadastros_20021128_female,65,,Ana Expert,Ana Expert,historical_public_nickname,false,false,1
cb_20021128_1016,2002-11-28,female,canalbarra_cadastros_20021128_female,66,,anabiaa,anabiaa,historical_public_nickname,false,false,1
cb_20021128_1017,2002-11-28,female,canalbarra_cadastros_20021128_female,67,,Andy,Andy,historical_public_nickname,false,false,1
cb_20021128_1018,2002-11-28,female,canalbarra_cadastros_20021128_female,68,,Angel,Angel,historical_public_nickname,false,false,1
cb_20021128_1019,2002-11-28,female,canalbarra_cadastros_20021128_female,69,,Angelnine,Angelnine,historical_public_nickname,false,false,1
cb_20021128_1020,2002-11-28,female,canalbarra_cadastros_20021128_female,70,,aNInHA,aNInHA,historical_public_nickname,false,false,1
cb_20021128_1021,2002-11-28,female,canalbarra_cadastros_20021128_female,71,,ANINHA-PUC,ANINHA-PUC,historical_public_nickname,false,false,1
cb_20021128_1022,2002-11-28,female,canalbarra_cadastros_20021128_female,72,,Anjinha,Anjinha,historical_public_nickname,false,false,1
cb_20021128_1023,2002-11-28,female,canalbarra_cadastros_20021128_female,73,,Anjinha de Asa Delta,Anjinha de Asa Delta,historical_public_nickname,false,false,1
cb_20021128_1024,2002-11-28,female,canalbarra_cadastros_20021128_female,74,,Anjinha__RJ,Anjinha__RJ,historical_public_nickname,false,false,1
cb_20021128_1025,2002-11-28,female,canalbarra_cadastros_20021128_female,75,,anjinha_da_barra,anjinha_da_barra,historical_public_nickname,false,false,1
cb_20021128_1026,2002-11-28,female,canalbarra_cadastros_20021128_female,76,,Anjinha_Lili,Anjinha_Lili,historical_public_nickname,false,false,1
cb_20021128_1027,2002-11-28,female,canalbarra_cadastros_20021128_female,77,,Anna_Flavia,Anna_Flavia,historical_public_nickname,false,false,1
cb_20021128_1028,2002-11-28,female,canalbarra_cadastros_20021128_female,78,,AnNiNhAXiNhA_ReCrEiO,AnNiNhAXiNhA_ReCrEiO,historical_public_nickname,false,false,1
cb_20021128_1029,2002-11-28,female,canalbarra_cadastros_20021128_female,79,,AphroditeRJ,AphroditeRJ,historical_public_nickname,false,false,1
cb_20021128_1030,2002-11-28,female,canalbarra_cadastros_20021128_female,80,,As Meninas,As Meninas,historical_public_nickname,false,false,1
cb_20021128_1031,2002-11-28,female,canalbarra_cadastros_20021128_female,81,,"B@d Girl ,\ /,","B@d Girl ,\ /,",historical_public_nickname,false,false,1
cb_20021128_1032,2002-11-28,female,canalbarra_cadastros_20021128_female,82,,Babbi Diesel,Babbi Diesel,historical_public_nickname,false,false,1
cb_20021128_1033,2002-11-28,female,canalbarra_cadastros_20021128_female,83,,BabYGirL_USA,BabYGirL_USA,historical_public_nickname,false,false,1
cb_20021128_1034,2002-11-28,female,canalbarra_cadastros_20021128_female,84,,BabyLou,BabyLou,historical_public_nickname,false,false,1
cb_20021128_1035,2002-11-28,female,canalbarra_cadastros_20021128_female,85,,Baiana_Recreio,Baiana_Recreio,historical_public_nickname,false,false,1
cb_20021128_1036,2002-11-28,female,canalbarra_cadastros_20021128_female,86,,BARBIE_DOLL,BARBIE_DOLL,historical_public_nickname,false,false,1
cb_20021128_1037,2002-11-28,female,canalbarra_cadastros_20021128_female,87,,BaRrA_GirL*,BaRrA_GirL*,historical_public_nickname,false,false,1
cb_20021128_1038,2002-11-28,female,canalbarra_cadastros_20021128_female,88,,Bella_Gyn,Bella_Gyn,historical_public_nickname,false,false,1
cb_20021128_1039,2002-11-28,female,canalbarra_cadastros_20021128_female,89,,BeLLy_BaRrA,BeLLy_BaRrA,historical_public_nickname,false,false,1
cb_20021128_1040,2002-11-28,female,canalbarra_cadastros_20021128_female,90,,belzinha,belzinha,historical_public_nickname,false,false,1
cb_20021128_1041,2002-11-28,female,canalbarra_cadastros_20021128_female,91,,Bia_2amba,Bia_2amba,historical_public_nickname,false,false,1
cb_20021128_1042,2002-11-28,female,canalbarra_cadastros_20021128_female,92,,Biana-,Biana-,historical_public_nickname,false,false,1
cb_20021128_1043,2002-11-28,female,canalbarra_cadastros_20021128_female,93,,Bianquinha_22,Bianquinha_22,historical_public_nickname,false,false,1
cb_20021128_1044,2002-11-28,female,canalbarra_cadastros_20021128_female,94,,Biba_Barra,Biba_Barra,historical_public_nickname,false,false,1
cb_20021128_1045,2002-11-28,female,canalbarra_cadastros_20021128_female,95,,Biduca,Biduca,historical_public_nickname,false,false,1
cb_20021128_1046,2002-11-28,female,canalbarra_cadastros_20021128_female,96,,Binha-_-,Binha-_-,historical_public_nickname,false,false,1
cb_20021128_1047,2002-11-28,female,canalbarra_cadastros_20021128_female,97,,Bionda,Bionda,historical_public_nickname,false,false,1
cb_20021128_1048,2002-11-28,female,canalbarra_cadastros_20021128_female,98,,BJC^Gabry_Kapps^,BJC^Gabry_Kapps^,historical_public_nickname,false,false,1
cb_20021128_1049,2002-11-28,female,canalbarra_cadastros_20021128_female,99,,bLiSs_GiRl,bLiSs_GiRl,historical_public_nickname,false,false,1
cb_20021128_1050,2002-11-28,female,canalbarra_cadastros_20021128_female,100,,Bochie,Bochie,historical_public_nickname,false,false,1
cb_20021128_1051,2002-11-28,female,canalbarra_cadastros_20021128_female,101,,Brendinha,Brendinha,historical_public_nickname,false,false,1
cb_20021128_1052,2002-11-28,female,canalbarra_cadastros_20021128_female,102,,Brida29,Brida29,historical_public_nickname,false,false,1
cb_20021128_1053,2002-11-28,female,canalbarra_cadastros_20021128_female,103,,brunaMP,brunaMP,historical_public_nickname,false,false,1
cb_20021128_1054,2002-11-28,female,canalbarra_cadastros_20021128_female,104,,Bruxinha_Das_Trevas,Bruxinha_Das_Trevas,historical_public_nickname,false,false,1
cb_20021128_1055,2002-11-28,female,canalbarra_cadastros_20021128_female,105,,CACA_BARRA OU CAROL,CACA_BARRA OU CAROL,historical_public_nickname,false,false,1
cb_20021128_1056,2002-11-28,female,canalbarra_cadastros_20021128_female,106,,cacaFROZEN,cacaFROZEN,historical_public_nickname,false,false,1
cb_20021128_1057,2002-11-28,female,canalbarra_cadastros_20021128_female,107,,CaLiOkInHa_LoKa,CaLiOkInHa_LoKa,historical_public_nickname,false,false,1
cb_20021128_1058,2002-11-28,female,canalbarra_cadastros_20021128_female,108,,CAMY,CAMY,historical_public_nickname,false,false,1
cb_20021128_1059,2002-11-28,female,canalbarra_cadastros_20021128_female,109,,Carol,Carol,historical_public_nickname,false,false,1
cb_20021128_1060,2002-11-28,female,canalbarra_cadastros_20021128_female,110,,Carol_BXP,Carol_BXP,historical_public_nickname,false,false,1
cb_20021128_1061,2002-11-28,female,canalbarra_cadastros_20021128_female,111,,carolzinha``,carolzinha``,historical_public_nickname,false,false,1
cb_20021128_1062,2002-11-28,female,canalbarra_cadastros_20021128_female,112,,Carolzita,Carolzita,historical_public_nickname,false,false,1
cb_20021128_1063,2002-11-28,female,canalbarra_cadastros_20021128_female,113,,CAT inha,CAT inha,historical_public_nickname,false,false,1
cb_20021128_1064,2002-11-28,female,canalbarra_cadastros_20021128_female,114,,CATHERiNE,CATHERiNE,historical_public_nickname,false,false,1
cb_20021128_1065,2002-11-28,female,canalbarra_cadastros_20021128_female,115,,Christiane_Fontes,Christiane_Fontes,historical_public_nickname,false,false,1
cb_20021128_1066,2002-11-28,female,canalbarra_cadastros_20021128_female,116,,Cindy-Rj,Cindy-Rj,historical_public_nickname,false,false,1
cb_20021128_1067,2002-11-28,female,canalbarra_cadastros_20021128_female,117,,Cinthia Mclean2,Cinthia Mclean2,historical_public_nickname,false,false,1
cb_20021128_1068,2002-11-28,female,canalbarra_cadastros_20021128_female,118,,Cinthia_Fla,Cinthia_Fla,historical_public_nickname,false,false,1
cb_20021128_1069,2002-11-28,female,canalbarra_cadastros_20021128_female,119,,Clarissa_Barra,Clarissa_Barra,historical_public_nickname,false,false,1
cb_20021128_1070,2002-11-28,female,canalbarra_cadastros_20021128_female,120,,Cleopatra_,Cleopatra_,historical_public_nickname,false,false,1
cb_20021128_1071,2002-11-28,female,canalbarra_cadastros_20021128_female,121,,Crazy_Rock_Girl,Crazy_Rock_Girl,historical_public_nickname,false,false,1
cb_20021128_1072,2002-11-28,female,canalbarra_cadastros_20021128_female,122,,cris,cris,historical_public_nickname,false,false,1
cb_20021128_1073,2002-11-28,female,canalbarra_cadastros_20021128_female,123,,Cris_b,Cris_b,historical_public_nickname,false,false,1
cb_20021128_1074,2002-11-28,female,canalbarra_cadastros_20021128_female,124,,CRIS_DANI,CRIS_DANI,historical_public_nickname,false,false,1
cb_20021128_1075,2002-11-28,female,canalbarra_cadastros_20021128_female,125,,Cris-Barra,Cris-Barra,historical_public_nickname,false,false,1
cb_20021128_1076,2002-11-28,female,canalbarra_cadastros_20021128_female,126,,crisgatinha_rj,crisgatinha_rj,historical_public_nickname,false,false,1
cb_20021128_1077,2002-11-28,female,canalbarra_cadastros_20021128_female,127,,Cristal,Cristal,historical_public_nickname,false,false,1
cb_20021128_1078,2002-11-28,female,canalbarra_cadastros_20021128_female,128,,cristy26ilha,cristy26ilha,historical_public_nickname,false,false,1
cb_20021128_1079,2002-11-28,female,canalbarra_cadastros_20021128_female,129,,CuCa_Maromba,CuCa_Maromba,historical_public_nickname,false,false,1
cb_20021128_1080,2002-11-28,female,canalbarra_cadastros_20021128_female,130,,Cyndy,Cyndy,historical_public_nickname,false,false,1
cb_20021128_1081,2002-11-28,female,canalbarra_cadastros_20021128_female,131,,cynthia,cynthia,historical_public_nickname,false,false,1
cb_20021128_1082,2002-11-28,female,canalbarra_cadastros_20021128_female,132,,Daisybarra,Daisybarra,historical_public_nickname,false,false,1
cb_20021128_1083,2002-11-28,female,canalbarra_cadastros_20021128_female,133,,dAn`Up_GiRl_BBT,dAn`Up_GiRl_BBT,historical_public_nickname,false,false,1
cb_20021128_1084,2002-11-28,female,canalbarra_cadastros_20021128_female,134,,DANI T2,DANI T2,historical_public_nickname,false,false,1
cb_20021128_1085,2002-11-28,female,canalbarra_cadastros_20021128_female,135,,danielle-copa,danielle-copa,historical_public_nickname,false,false,1
cb_20021128_1086,2002-11-28,female,canalbarra_cadastros_20021128_female,136,,danielle-rj,danielle-rj,historical_public_nickname,false,false,1
cb_20021128_1087,2002-11-28,female,canalbarra_cadastros_20021128_female,137,,DaNiRJ,DaNiRJ,historical_public_nickname,false,false,1
cb_20021128_1088,2002-11-28,female,canalbarra_cadastros_20021128_female,138,,Dany/RJ,Dany/RJ,historical_public_nickname,false,false,1
cb_20021128_1089,2002-11-28,female,canalbarra_cadastros_20021128_female,139,,DanyzinhaMIAU,DanyzinhaMIAU,historical_public_nickname,false,false,1
cb_20021128_1090,2002-11-28,female,canalbarra_cadastros_20021128_female,140,,Deborah_,Deborah_,historical_public_nickname,false,false,1
cb_20021128_1091,2002-11-28,female,canalbarra_cadastros_20021128_female,141,,Deinha,Deinha,historical_public_nickname,false,false,1
cb_20021128_1092,2002-11-28,female,canalbarra_cadastros_20021128_female,142,,Deusa_da_Barra,Deusa_da_Barra,historical_public_nickname,false,false,1
cb_20021128_1093,2002-11-28,female,canalbarra_cadastros_20021128_female,143,,Deusinha,Deusinha,historical_public_nickname,false,false,1
cb_20021128_1094,2002-11-28,female,canalbarra_cadastros_20021128_female,144,,Diana_21,Diana_21,historical_public_nickname,false,false,1
cb_20021128_1095,2002-11-28,female,canalbarra_cadastros_20021128_female,145,,Dim telles,Dim telles,historical_public_nickname,false,false,1
cb_20021128_1096,2002-11-28,female,canalbarra_cadastros_20021128_female,146,,do icq * FeR_sM *,do icq * FeR_sM *,historical_public_nickname,false,false,1
cb_20021128_1097,2002-11-28,female,canalbarra_cadastros_20021128_female,147,,Docsa,Docsa,historical_public_nickname,false,false,1
cb_20021128_1098,2002-11-28,female,canalbarra_cadastros_20021128_female,148,,Dot_GiRl_BaRrA,Dot_GiRl_BaRrA,historical_public_nickname,false,false,1
cb_20021128_1099,2002-11-28,female,canalbarra_cadastros_20021128_female,149,,Dra_Amor,Dra_Amor,historical_public_nickname,false,false,1
cb_20021128_1100,2002-11-28,female,canalbarra_cadastros_20021128_female,150,,Dressa19RJPA,Dressa19RJPA,historical_public_nickname,false,false,1
cb_20021128_1101,2002-11-28,female,canalbarra_cadastros_20021128_female,151,,Dridri,Dridri,historical_public_nickname,false,false,1
cb_20021128_1102,2002-11-28,female,canalbarra_cadastros_20021128_female,152,,Dri-RJ,Dri-RJ,historical_public_nickname,false,false,1
cb_20021128_1103,2002-11-28,female,canalbarra_cadastros_20021128_female,153,,Eumesma,Eumesma,historical_public_nickname,false,false,1
cb_20021128_1104,2002-11-28,female,canalbarra_cadastros_20021128_female,154,,EUZINHA,EUZINHA,historical_public_nickname,false,false,1
cb_20021128_1105,2002-11-28,female,canalbarra_cadastros_20021128_female,155,,euzinha-barra,euzinha-barra,historical_public_nickname,false,false,1
cb_20021128_1106,2002-11-28,female,canalbarra_cadastros_20021128_female,156,,EvA-Barra,EvA-Barra,historical_public_nickname,false,false,1
cb_20021128_1107,2002-11-28,female,canalbarra_cadastros_20021128_female,157,,Evora,Evora,historical_public_nickname,false,false,1
cb_20021128_1108,2002-11-28,female,canalbarra_cadastros_20021128_female,158,,FADA_16,FADA_16,historical_public_nickname,false,false,1
cb_20021128_1109,2002-11-28,female,canalbarra_cadastros_20021128_female,159,,FaDiNha,FaDiNha,historical_public_nickname,false,false,1
cb_20021128_1110,2002-11-28,female,canalbarra_cadastros_20021128_female,160,,FaDiNhA_Rj,FaDiNhA_Rj,historical_public_nickname,false,false,1
cb_20021128_1111,2002-11-28,female,canalbarra_cadastros_20021128_female,161,,Fef0nha,Fef0nha,historical_public_nickname,false,false,1
cb_20021128_1112,2002-11-28,female,canalbarra_cadastros_20021128_female,162,,Fer,Fer,historical_public_nickname,false,false,1
cb_20021128_1113,2002-11-28,female,canalbarra_cadastros_20021128_female,163,,Fernandinha_Barra,Fernandinha_Barra,historical_public_nickname,false,false,1
cb_20021128_1114,2002-11-28,female,canalbarra_cadastros_20021128_female,164,,FlavinhaEclipse,FlavinhaEclipse,historical_public_nickname,false,false,1
cb_20021128_1115,2002-11-28,female,canalbarra_cadastros_20021128_female,165,,Floquinha[de_piercing],Floquinha[de_piercing],historical_public_nickname,false,false,1
cb_20021128_1116,2002-11-28,female,canalbarra_cadastros_20021128_female,166,,fofucha-rj,fofucha-rj,historical_public_nickname,false,false,1
cb_20021128_1117,2002-11-28,female,canalbarra_cadastros_20021128_female,167,,Fugitiva,Fugitiva,historical_public_nickname,false,false,1
cb_20021128_1118,2002-11-28,female,canalbarra_cadastros_20021128_female,168,,Fulanitta,Fulanitta,historical_public_nickname,false,false,1
cb_20021128_1119,2002-11-28,female,canalbarra_cadastros_20021128_female,169,,Gabiiii,Gabiiii,historical_public_nickname,false,false,1
cb_20021128_1120,2002-11-28,female,canalbarra_cadastros_20021128_female,170,,gabriella-,gabriella-,historical_public_nickname,false,false,1
cb_20021128_1121,2002-11-28,female,canalbarra_cadastros_20021128_female,171,,Gabyzinha,Gabyzinha,historical_public_nickname,false,false,1
cb_20021128_1122,2002-11-28,female,canalbarra_cadastros_20021128_female,172,,Gata - Recreio pst9,Gata - Recreio pst9,historical_public_nickname,false,false,1
cb_20021128_1123,2002-11-28,female,canalbarra_cadastros_20021128_female,173,,Gata.com,Gata.com,historical_public_nickname,false,false,1
cb_20021128_1124,2002-11-28,female,canalbarra_cadastros_20021128_female,174,,GATA_40_GRAUS,GATA_40_GRAUS,historical_public_nickname,false,false,1
cb_20021128_1125,2002-11-28,female,canalbarra_cadastros_20021128_female,175,,Gata-do-Amor,Gata-do-Amor,historical_public_nickname,false,false,1
cb_20021128_1126,2002-11-28,female,canalbarra_cadastros_20021128_female,176,,gataexclusiva,gataexclusiva,historical_public_nickname,false,false,1
cb_20021128_1127,2002-11-28,female,canalbarra_cadastros_20021128_female,177,,Gata-Sarada,Gata-Sarada,historical_public_nickname,false,false,1
cb_20021128_1128,2002-11-28,female,canalbarra_cadastros_20021128_female,178,,gatinha,gatinha,historical_public_nickname,false,false,1
cb_20021128_1129,2002-11-28,female,canalbarra_cadastros_20021128_female,179,,Gatinha_RJ,Gatinha_RJ,historical_public_nickname,false,false,1
cb_20021128_1130,2002-11-28,female,canalbarra_cadastros_20021128_female,180,,GATINHADEMAIS,GATINHADEMAIS,historical_public_nickname,false,false,1
cb_20021128_1131,2002-11-28,female,canalbarra_cadastros_20021128_female,181,,Gatosa,Gatosa,historical_public_nickname,false,false,1
cb_20021128_1132,2002-11-28,female,canalbarra_cadastros_20021128_female,182,,Gi's,Gi's,historical_public_nickname,false,false,1
cb_20021128_1133,2002-11-28,female,canalbarra_cadastros_20021128_female,183,,glamourosa,glamourosa,historical_public_nickname,false,false,1
cb_20021128_1134,2002-11-28,female,canalbarra_cadastros_20021128_female,184,,GULOSARJ,GULOSARJ,historical_public_nickname,false,false,1
cb_20021128_1135,2002-11-28,female,canalbarra_cadastros_20021128_female,185,,hiola,hiola,historical_public_nickname,false,false,1
cb_20021128_1136,2002-11-28,female,canalbarra_cadastros_20021128_female,186,,Honeyzinha_,Honeyzinha_,historical_public_nickname,false,false,1
cb_20021128_1137,2002-11-28,female,canalbarra_cadastros_20021128_female,187,,ICEGIRL-RJ,ICEGIRL-RJ,historical_public_nickname,false,false,1
cb_20021128_1138,2002-11-28,female,canalbarra_cadastros_20021128_female,188,,Ilana-Recreio,Ilana-Recreio,historical_public_nickname,false,false,1
cb_20021128_1139,2002-11-28,female,canalbarra_cadastros_20021128_female,189,,Isabela_Leblon,Isabela_Leblon,historical_public_nickname,false,false,1
cb_20021128_1140,2002-11-28,female,canalbarra_cadastros_20021128_female,190,,jack,jack,historical_public_nickname,false,false,1
cb_20021128_1141,2002-11-28,female,canalbarra_cadastros_20021128_female,191,,Jannie,Jannie,historical_public_nickname,false,false,1
cb_20021128_1142,2002-11-28,female,canalbarra_cadastros_20021128_female,192,,Joaninha-açaioka,Joaninha-açaioka,historical_public_nickname,false,false,1
cb_20021128_1143,2002-11-28,female,canalbarra_cadastros_20021128_female,193,,Ju,Ju,historical_public_nickname,false,false,1
cb_20021128_1144,2002-11-28,female,canalbarra_cadastros_20021128_female,194,,Juice,Juice,historical_public_nickname,false,false,1
cb_20021128_1145,2002-11-28,female,canalbarra_cadastros_20021128_female,195,,jujubinha_18,jujubinha_18,historical_public_nickname,false,false,1
cb_20021128_1146,2002-11-28,female,canalbarra_cadastros_20021128_female,196,,JuJuBiX,JuJuBiX,historical_public_nickname,false,false,1
cb_20021128_1147,2002-11-28,female,canalbarra_cadastros_20021128_female,197,,Juli_barra,Juli_barra,historical_public_nickname,false,false,1
cb_20021128_1148,2002-11-28,female,canalbarra_cadastros_20021128_female,198,,Juliana,Juliana,historical_public_nickname,false,false,1
cb_20021128_1149,2002-11-28,female,canalbarra_cadastros_20021128_female,199,,JULIE_RJ,JULIE_RJ,historical_public_nickname,false,false,1
cb_20021128_1150,2002-11-28,female,canalbarra_cadastros_20021128_female,200,,July_Copa,July_Copa,historical_public_nickname,false,false,1
cb_20021128_1151,2002-11-28,female,canalbarra_cadastros_20021128_female,201,,Julylindona,Julylindona,historical_public_nickname,false,false,1
cb_20021128_1152,2002-11-28,female,canalbarra_cadastros_20021128_female,202,,Kanela,Kanela,historical_public_nickname,false,false,1
cb_20021128_1153,2002-11-28,female,canalbarra_cadastros_20021128_female,203,,KaRioKiNHa_Mo_FiLé,KaRioKiNHa_Mo_FiLé,historical_public_nickname,false,false,1
cb_20021128_1154,2002-11-28,female,canalbarra_cadastros_20021128_female,204,,kathryn-copa,kathryn-copa,historical_public_nickname,false,false,1
cb_20021128_1155,2002-11-28,female,canalbarra_cadastros_20021128_female,205,,Kathy_RJ,Kathy_RJ,historical_public_nickname,false,false,1
cb_20021128_1156,2002-11-28,female,canalbarra_cadastros_20021128_female,206,,katinha_rj ou Katty,katinha_rj ou Katty,historical_public_nickname,false,false,1
cb_20021128_1157,2002-11-28,female,canalbarra_cadastros_20021128_female,207,,kcristina,kcristina,historical_public_nickname,false,false,1
cb_20021128_1158,2002-11-28,female,canalbarra_cadastros_20021128_female,208,,kedsju,kedsju,historical_public_nickname,false,false,1
cb_20021128_1159,2002-11-28,female,canalbarra_cadastros_20021128_female,209,,Kessy[MRB],Kessy[MRB],historical_public_nickname,false,false,1
cb_20021128_1160,2002-11-28,female,canalbarra_cadastros_20021128_female,210,,kika,kika,historical_public_nickname,false,false,1
cb_20021128_1161,2002-11-28,female,canalbarra_cadastros_20021128_female,211,,Krika_Locutora,Krika_Locutora,historical_public_nickname,false,false,1
cb_20021128_1162,2002-11-28,female,canalbarra_cadastros_20021128_female,212,,Kris.Rio/Bi,Kris.Rio/Bi,historical_public_nickname,false,false,1
cb_20021128_1163,2002-11-28,female,canalbarra_cadastros_20021128_female,213,,Krol_vfs,Krol_vfs,historical_public_nickname,false,false,1
cb_20021128_1164,2002-11-28,female,canalbarra_cadastros_20021128_female,214,,LaddyRJ,LaddyRJ,historical_public_nickname,false,false,1
cb_20021128_1165,2002-11-28,female,canalbarra_cadastros_20021128_female,215,,Ladie_ReCrEiO,Ladie_ReCrEiO,historical_public_nickname,false,false,1
cb_20021128_1166,2002-11-28,female,canalbarra_cadastros_20021128_female,216,,Lalica,Lalica,historical_public_nickname,false,false,1
cb_20021128_1167,2002-11-28,female,canalbarra_cadastros_20021128_female,217,,LaYnE'Rj,LaYnE'Rj,historical_public_nickname,false,false,1
cb_20021128_1168,2002-11-28,female,canalbarra_cadastros_20021128_female,218,,Lekinha ou Lekaa,Lekinha ou Lekaa,historical_public_nickname,false,false,1
cb_20021128_1169,2002-11-28,female,canalbarra_cadastros_20021128_female,219,,Lela^,Lela^,historical_public_nickname,false,false,1
cb_20021128_1170,2002-11-28,female,canalbarra_cadastros_20021128_female,220,,lica-ilha,lica-ilha,historical_public_nickname,false,false,1
cb_20021128_1171,2002-11-28,female,canalbarra_cadastros_20021128_female,221,,Lila Loira,Lila Loira,historical_public_nickname,false,false,1
cb_20021128_1172,2002-11-28,female,canalbarra_cadastros_20021128_female,222,,LILICA_FLA,LILICA_FLA,historical_public_nickname,false,false,1
cb_20021128_1173,2002-11-28,female,canalbarra_cadastros_20021128_female,223,,LillicaRJ,LillicaRJ,historical_public_nickname,false,false,1
cb_20021128_1174,2002-11-28,female,canalbarra_cadastros_20021128_female,224,,Lily-17,Lily-17,historical_public_nickname,false,false,1
cb_20021128_1175,2002-11-28,female,canalbarra_cadastros_20021128_female,225,,Lindinha,Lindinha,historical_public_nickname,false,false,1
cb_20021128_1176,2002-11-28,female,canalbarra_cadastros_20021128_female,226,,Lindinha_Barra,Lindinha_Barra,historical_public_nickname,false,false,1
cb_20021128_1177,2002-11-28,female,canalbarra_cadastros_20021128_female,227,,line,line,historical_public_nickname,false,false,2
cb_20021128_1178,2002-11-28,female,canalbarra_cadastros_20021128_female,228,,LINY,LINY,historical_public_nickname,false,false,1
cb_20021128_1179,2002-11-28,female,canalbarra_cadastros_20021128_female,229,,Lisa07,Lisa07,historical_public_nickname,false,false,1
cb_20021128_1180,2002-11-28,female,canalbarra_cadastros_20021128_female,230,,Livinha_Barra,Livinha_Barra,historical_public_nickname,false,false,1
cb_20021128_1181,2002-11-28,female,canalbarra_cadastros_20021128_female,231,,lli,lli,historical_public_nickname,false,false,1
cb_20021128_1182,2002-11-28,female,canalbarra_cadastros_20021128_female,232,,loira,loira,historical_public_nickname,false,false,1
cb_20021128_1183,2002-11-28,female,canalbarra_cadastros_20021128_female,233,,loira_exaltada,loira_exaltada,historical_public_nickname,false,false,1
cb_20021128_1184,2002-11-28,female,canalbarra_cadastros_20021128_female,234,,loira_modelo,loira_modelo,historical_public_nickname,false,false,1
cb_20021128_1185,2002-11-28,female,canalbarra_cadastros_20021128_female,235,,Loira_Olhos_Verdes,Loira_Olhos_Verdes,historical_public_nickname,false,false,1
cb_20021128_1186,2002-11-28,female,canalbarra_cadastros_20021128_female,236,,loira_vp,loira_vp,historical_public_nickname,false,false,1
cb_20021128_1187,2002-11-28,female,canalbarra_cadastros_20021128_female,237,,LoiraUFF,LoiraUFF,historical_public_nickname,false,false,1
cb_20021128_1188,2002-11-28,female,canalbarra_cadastros_20021128_female,238,,Loirinha_Barra,Loirinha_Barra,historical_public_nickname,false,false,1
cb_20021128_1189,2002-11-28,female,canalbarra_cadastros_20021128_female,239,,loirinha_recreio,loirinha_recreio,historical_public_nickname,false,false,1
cb_20021128_1190,2002-11-28,female,canalbarra_cadastros_20021128_female,240,,Loirinha_Rio,Loirinha_Rio,historical_public_nickname,false,false,1
cb_20021128_1191,2002-11-28,female,canalbarra_cadastros_20021128_female,241,,Lora,Lora,historical_public_nickname,false,false,1
cb_20021128_1192,2002-11-28,female,canalbarra_cadastros_20021128_female,242,,LoRa_ReCrEiO,LoRa_ReCrEiO,historical_public_nickname,false,false,1
cb_20021128_1193,2002-11-28,female,canalbarra_cadastros_20021128_female,243,,LostPrincess,LostPrincess,historical_public_nickname,false,false,1
cb_20021128_1194,2002-11-28,female,canalbarra_cadastros_20021128_female,244,,Lua_23_RJ,Lua_23_RJ,historical_public_nickname,false,false,1
cb_20021128_1195,2002-11-28,female,canalbarra_cadastros_20021128_female,245,,Luaninha20_Recreio,Luaninha20_Recreio,historical_public_nickname,false,false,1
cb_20021128_1196,2002-11-28,female,canalbarra_cadastros_20021128_female,246,,Luara_morena,Luara_morena,historical_public_nickname,false,false,1
cb_20021128_1197,2002-11-28,female,canalbarra_cadastros_20021128_female,247,,LUCIANA_21_RJ,LUCIANA_21_RJ,historical_public_nickname,false,false,1
cb_20021128_1198,2002-11-28,female,canalbarra_cadastros_20021128_female,248,,lucy,lucy,historical_public_nickname,false,false,1
cb_20021128_1199,2002-11-28,female,canalbarra_cadastros_20021128_female,249,,Luiza32,Luiza32,historical_public_nickname,false,false,1
cb_20021128_1200,2002-11-28,female,canalbarra_cadastros_20021128_female,250,,LuLuKa,LuLuKa,historical_public_nickname,false,false,1
cb_20021128_1201,2002-11-28,female,canalbarra_cadastros_20021128_female,251,,Luluquinha_PE,Luluquinha_PE,historical_public_nickname,false,false,1
cb_20021128_1202,2002-11-28,female,canalbarra_cadastros_20021128_female,252,,Lyanne,Lyanne,historical_public_nickname,false,false,1
cb_20021128_1203,2002-11-28,female,canalbarra_cadastros_20021128_female,253,,Lyanne ou Pricka,Lyanne ou Pricka,historical_public_nickname,false,false,1
cb_20021128_1204,2002-11-28,female,canalbarra_cadastros_20021128_female,254,,maguinha,maguinha,historical_public_nickname,false,false,1
cb_20021128_1205,2002-11-28,female,canalbarra_cadastros_20021128_female,255,,Malukinha_18,Malukinha_18,historical_public_nickname,false,false,1
cb_20021128_1206,2002-11-28,female,canalbarra_cadastros_20021128_female,256,,Malukinha_meier,Malukinha_meier,historical_public_nickname,false,false,1
cb_20021128_1207,2002-11-28,female,canalbarra_cadastros_20021128_female,257,,Malvadinha-RJ,Malvadinha-RJ,historical_public_nickname,false,false,1
cb_20021128_1208,2002-11-28,female,canalbarra_cadastros_20021128_female,258,,Manhosa_RJ,Manhosa_RJ,historical_public_nickname,false,false,1
cb_20021128_1209,2002-11-28,female,canalbarra_cadastros_20021128_female,259,,Mannu-barra,Mannu-barra,historical_public_nickname,false,false,1
